STATE,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
DC,6,Moderate,2019-02-09,6,2018-19
PA,7,Moderate,2019-02-09,6,2018-19
CT,9,High,2019-02-09,6,2018-19
WV,10,High,2019-02-16,7,2018-19
OH,3,Minimal,2019-02-16,7,2018-19
MD,7,Moderate,2019-02-16,7,2018-19
LA,10,High,2019-02-16,7,2018-19
IA,6,Moderate,2019-02-16,7,2018-19
VT,8,High,2019-02-16,7,2018-19
GA,10,High,2019-02-16,7,2018-19
WY,10,High,2019-02-16,7,2018-19
VA,10,High,2019-02-16,7,2018-19
MA,7,Moderate,2019-02-16,7,2018-19
AK,10,High,2019-02-16,7,2018-19
ID,6,Moderate,2019-02-16,7,2018-19
MS,10,High,2019-02-16,7,2018-19
DC,7,Moderate,2019-02-16,7,2018-19
MT,8,High,2019-02-16,7,2018-19
AL,10,High,2019-02-16,7,2018-19
PA,8,High,2019-02-16,7,2018-19
AR,10,High,2019-02-16,7,2018-19
CA,7,Moderate,2019-02-16,7,2018-19
CO,10,High,2019-02-16,7,2018-19
NV,5,Low,2019-02-16,7,2018-19
IN,9,High,2019-02-16,7,2018-19
TN,10,High,2019-02-16,7,2018-19
MN,7,Moderate,2019-02-16,7,2018-19
PR,6,Moderate,2019-02-16,7,2018-19
KS,10,High,2019-02-16,7,2018-19
NM,10,High,2019-02-16,7,2018-19
OK,10,High,2019-02-16,7,2018-19
SC,10,High,2019-02-16,7,2018-19
ME,7,Moderate,2019-02-16,7,2018-19
CT,10,High,2019-02-16,7,2018-19
NH,5,Low,2019-02-16,7,2018-19
WI,4,Low,2019-02-16,7,2018-19
AZ,6,Moderate,2019-02-16,7,2018-19
RI,10,High,2019-02-16,7,2018-19
SD,5,Low,2019-02-16,7,2018-19
NJ,10,High,2019-02-16,7,2018-19
KY,10,High,2019-02-16,7,2018-19
NY,10,High,2019-02-16,7,2018-19
TX,10,High,2019-02-16,7,2018-19
NC,10,High,2019-02-16,7,2018-19
HI,6,Moderate,2019-02-16,7,2018-19
IL,6,Moderate,2019-02-16,7,2018-19
OR,7,Moderate,2019-02-16,7,2018-19
NE,10,High,2019-02-16,7,2018-19
MO,10,High,2019-02-16,7,2018-19
MI,3,Minimal,2019-02-16,7,2018-19
ND,5,Low,2019-02-16,7,2018-19
FL,6,Moderate,2019-02-16,7,2018-19
UT,10,High,2019-02-16,7,2018-19
WA,9,High,2019-02-16,7,2018-19
DE,5,Low,2019-02-16,7,2018-19
TN,7,Moderate,2019-02-23,8,2018-19
MD,7,Moderate,2019-02-23,8,2018-19
VT,8,High,2019-02-23,8,2018-19
RI,10,High,2019-02-23,8,2018-19
AL,10,High,2019-02-23,8,2018-19
GA,10,High,2019-02-23,8,2018-19
MN,7,Moderate,2019-02-23,8,2018-19
NM,10,High,2019-02-23,8,2018-19
SC,10,High,2019-02-23,8,2018-19
AZ,7,Moderate,2019-02-23,8,2018-19
SD,5,Low,2019-02-23,8,2018-19
WA,5,Low,2019-02-23,8,2018-19
MI,2,Minimal,2019-02-23,8,2018-19
HI,6,Moderate,2019-02-23,8,2018-19
NC,10,High,2019-02-23,8,2018-19
NE,9,High,2019-02-23,8,2018-19
WI,5,Low,2019-02-23,8,2018-19
VA,10,High,2019-02-23,8,2018-19
FL,6,Moderate,2019-02-23,8,2018-19
MA,7,Moderate,2019-02-23,8,2018-19
MS,10,High,2019-02-23,8,2018-19
ID,7,Moderate,2019-02-23,8,2018-19
AR,10,High,2019-02-23,8,2018-19
NV,8,High,2019-02-23,8,2018-19
DC,6,Moderate,2019-02-23,8,2018-19
NY,10,High,2019-02-23,8,2018-19
IL,7,Moderate,2019-02-23,8,2018-19
NJ,10,High,2019-02-23,8,2018-19
WV,10,High,2019-02-23,8,2018-19
OR,9,High,2019-02-23,8,2018-19
MO,10,High,2019-02-23,8,2018-19
IN,10,High,2019-02-23,8,2018-19
OH,5,Low,2019-02-23,8,2018-19
MT,8,High,2019-02-23,8,2018-19
ND,10,High,2019-02-23,8,2018-19
UT,10,High,2019-02-23,8,2018-19
AK,10,High,2019-02-23,8,2018-19
KY,10,High,2019-02-23,8,2018-19
DE,3,Minimal,2019-02-23,8,2018-19
TX,10,High,2019-02-23,8,2018-19
WY,10,High,2019-02-23,8,2018-19
LA,10,High,2019-02-23,8,2018-19
NH,4,Low,2019-02-23,8,2018-19
PA,8,High,2019-02-23,8,2018-19
PR,5,Low,2019-02-23,8,2018-19
CT,8,High,2019-02-23,8,2018-19
OK,10,High,2019-02-23,8,2018-19
CA,6,Moderate,2019-02-23,8,2018-19
IA,7,Moderate,2019-02-23,8,2018-19
ME,7,Moderate,2019-02-23,8,2018-19
KS,10,High,2019-02-23,8,2018-19
CO,10,High,2019-02-23,8,2018-19
MO,10,High,2019-03-02,9,2018-19
NE,6,Moderate,2019-03-02,9,2018-19
VA,10,High,2019-03-02,9,2018-19
NY,7,Moderate,2019-03-02,9,2018-19
IA,9,High,2019-03-02,9,2018-19
LA,10,High,2019-03-02,9,2018-19
TX,10,High,2019-03-02,9,2018-19
OH,5,Low,2019-03-02,9,2018-19
IL,7,Moderate,2019-03-02,9,2018-19
MI,3,Minimal,2019-03-02,9,2018-19
MN,7,Moderate,2019-03-02,9,2018-19
GA,8,High,2019-03-02,9,2018-19
NM,10,High,2019-03-02,9,2018-19
KS,10,High,2019-03-02,9,2018-19
OK,10,High,2019-03-02,9,2018-19
CT,9,High,2019-03-02,9,2018-19
SC,10,High,2019-03-02,9,2018-19
SD,4,Low,2019-03-02,9,2018-19
NH,4,Low,2019-03-02,9,2018-19
KY,10,High,2019-03-02,9,2018-19
AZ,7,Moderate,2019-03-02,9,2018-19
UT,10,High,2019-03-02,9,2018-19
WV,10,High,2019-03-02,9,2018-19
WI,6,Moderate,2019-03-02,9,2018-19
HI,6,Moderate,2019-03-02,9,2018-19
OR,10,High,2019-03-02,9,2018-19
WA,5,Low,2019-03-02,9,2018-19
RI,10,High,2019-03-02,9,2018-19
WY,10,High,2019-03-02,9,2018-19
AK,10,High,2019-03-02,9,2018-19
AL,10,High,2019-03-02,9,2018-19
MD,9,High,2019-03-02,9,2018-19
NC,10,High,2019-03-02,9,2018-19
DC,4,Low,2019-03-02,9,2018-19
VT,5,Low,2019-03-02,9,2018-19
IN,10,High,2019-03-02,9,2018-19
PA,8,High,2019-03-02,9,2018-19
AR,10,High,2019-03-02,9,2018-19
ND,9,High,2019-03-02,9,2018-19
MT,8,High,2019-03-02,9,2018-19
NJ,8,High,2019-03-02,9,2018-19
CO,10,High,2019-03-02,9,2018-19
DE,2,Minimal,2019-03-02,9,2018-19
TN,5,Low,2019-03-02,9,2018-19
ME,7,Moderate,2019-03-02,9,2018-19
PR,7,Moderate,2019-03-02,9,2018-19
FL,4,Low,2019-03-02,9,2018-19
MS,10,High,2019-03-02,9,2018-19
ID,5,Low,2019-03-02,9,2018-19
CA,6,Moderate,2019-03-02,9,2018-19
NV,7,Moderate,2019-03-02,9,2018-19
MA,5,Low,2019-03-02,9,2018-19
AZ,7,Moderate,2019-03-09,10,2018-19
DC,4,Low,2019-03-09,10,2018-19
MD,8,High,2019-03-09,10,2018-19
GA,8,High,2019-03-09,10,2018-19
OK,10,High,2019-03-09,10,2018-19
NM,10,High,2019-03-09,10,2018-19
ND,9,High,2019-03-09,10,2018-19
SC,10,High,2019-03-09,10,2018-19
KY,10,High,2019-03-09,10,2018-19
WI,8,High,2019-03-09,10,2018-19
CA,6,Moderate,2019-03-09,10,2018-19
KS,10,High,2019-03-09,10,2018-19
PR,3,Minimal,2019-03-09,10,2018-19
MI,4,Low,2019-03-09,10,2018-19
SD,6,Moderate,2019-03-09,10,2018-19
FL,4,Low,2019-03-09,10,2018-19
RI,9,High,2019-03-09,10,2018-19
IL,7,Moderate,2019-03-09,10,2018-19
ID,5,Low,2019-03-09,10,2018-19
OH,7,Moderate,2019-03-09,10,2018-19
MA,5,Low,2019-03-09,10,2018-19
VA,10,High,2019-03-09,10,2018-19
IA,10,High,2019-03-09,10,2018-19
CO,10,High,2019-03-09,10,2018-19
LA,10,High,2019-03-09,10,2018-19
HI,6,Moderate,2019-03-09,10,2018-19
NY,7,Moderate,2019-03-09,10,2018-19
OR,10,High,2019-03-09,10,2018-19
AR,10,High,2019-03-09,10,2018-19
TX,10,High,2019-03-09,10,2018-19
PA,8,High,2019-03-09,10,2018-19
IN,10,High,2019-03-09,10,2018-19
DE,2,Minimal,2019-03-09,10,2018-19
UT,10,High,2019-03-09,10,2018-19
VT,6,Moderate,2019-03-09,10,2018-19
NC,10,High,2019-03-09,10,2018-19
TN,5,Low,2019-03-09,10,2018-19
CT,9,High,2019-03-09,10,2018-19
ME,6,Moderate,2019-03-09,10,2018-19
MN,7,Moderate,2019-03-09,10,2018-19
WV,9,High,2019-03-09,10,2018-19
NV,6,Moderate,2019-03-09,10,2018-19
NJ,8,High,2019-03-09,10,2018-19
AL,10,High,2019-03-09,10,2018-19
NE,4,Low,2019-03-09,10,2018-19
MS,10,High,2019-03-09,10,2018-19
MO,10,High,2019-03-09,10,2018-19
AK,10,High,2019-03-09,10,2018-19
WA,8,High,2019-03-09,10,2018-19
NH,3,Minimal,2019-03-09,10,2018-19
MT,6,Moderate,2019-03-09,10,2018-19
WY,10,High,2019-03-09,10,2018-19
OK,10,High,2019-03-16,11,2018-19
NE,4,Low,2019-03-16,11,2018-19
WI,8,High,2019-03-16,11,2018-19
ME,7,Moderate,2019-03-16,11,2018-19
ND,5,Low,2019-03-16,11,2018-19
NJ,8,High,2019-03-16,11,2018-19
HI,5,Low,2019-03-16,11,2018-19
WV,8,High,2019-03-16,11,2018-19
KS,10,High,2019-03-16,11,2018-19
AK,10,High,2019-03-16,11,2018-19
MN,7,Moderate,2019-03-16,11,2018-19
NY,7,Moderate,2019-03-16,11,2018-19
CA,6,Moderate,2019-03-16,11,2018-19
MI,5,Low,2019-03-16,11,2018-19
CT,3,Minimal,2019-03-16,11,2018-19
VT,5,Low,2019-03-16,11,2018-19
RI,10,High,2019-03-16,11,2018-19
WY,8,High,2019-03-16,11,2018-19
ID,3,Minimal,2019-03-16,11,2018-19
KY,10,High,2019-03-16,11,2018-19
NC,8,High,2019-03-16,11,2018-19
IL,8,High,2019-03-16,11,2018-19
PA,8,High,2019-03-16,11,2018-19
IN,10,High,2019-03-16,11,2018-19
MT,7,Moderate,2019-03-16,11,2018-19
DC,4,Low,2019-03-16,11,2018-19
AR,10,High,2019-03-16,11,2018-19
AL,10,High,2019-03-16,11,2018-19
TN,4,Low,2019-03-16,11,2018-19
FL,3,Minimal,2019-03-16,11,2018-19
DE,1,Minimal,2019-03-16,11,2018-19
WA,10,High,2019-03-16,11,2018-19
MS,8,High,2019-03-16,11,2018-19
MD,10,High,2019-03-16,11,2018-19
VA,10,High,2019-03-16,11,2018-19
IA,10,High,2019-03-16,11,2018-19
OR,10,High,2019-03-16,11,2018-19
NH,2,Minimal,2019-03-16,11,2018-19
TX,10,High,2019-03-16,11,2018-19
NV,6,Moderate,2019-03-16,11,2018-19
MA,5,Low,2019-03-16,11,2018-19
SD,4,Low,2019-03-16,11,2018-19
PR,4,Low,2019-03-16,11,2018-19
AZ,6,Moderate,2019-03-16,11,2018-19
LA,10,High,2019-03-16,11,2018-19
GA,8,High,2019-03-16,11,2018-19
NM,10,High,2019-03-16,11,2018-19
MO,10,High,2019-03-16,11,2018-19
SC,10,High,2019-03-16,11,2018-19
UT,10,High,2019-03-16,11,2018-19
CO,10,High,2019-03-16,11,2018-19
OH,5,Low,2019-03-16,11,2018-19
WI,9,High,2019-03-23,12,2018-19
CA,6,Moderate,2019-03-23,12,2018-19
VT,6,Moderate,2019-03-23,12,2018-19
MD,8,High,2019-03-23,12,2018-19
VA,10,High,2019-03-23,12,2018-19
LA,10,High,2019-03-23,12,2018-19
DE,1,Minimal,2019-03-23,12,2018-19
KS,7,Moderate,2019-03-23,12,2018-19
AZ,6,Moderate,2019-03-23,12,2018-19
SC,10,High,2019-03-23,12,2018-19
NJ,6,Moderate,2019-03-23,12,2018-19
ME,7,Moderate,2019-03-23,12,2018-19
IA,7,Moderate,2019-03-23,12,2018-19
FL,3,Minimal,2019-03-23,12,2018-19
KY,10,High,2019-03-23,12,2018-19
MO,10,High,2019-03-23,12,2018-19
GA,7,Moderate,2019-03-23,12,2018-19
ID,4,Low,2019-03-23,12,2018-19
TX,10,High,2019-03-23,12,2018-19
AL,8,High,2019-03-23,12,2018-19
NV,5,Low,2019-03-23,12,2018-19
ND,3,Minimal,2019-03-23,12,2018-19
RI,8,High,2019-03-23,12,2018-19
NE,1,Minimal,2019-03-23,12,2018-19
NH,2,Minimal,2019-03-23,12,2018-19
OR,10,High,2019-03-23,12,2018-19
CO,9,High,2019-03-23,12,2018-19
SD,2,Minimal,2019-03-23,12,2018-19
MS,4,Low,2019-03-23,12,2018-19
NY,7,Moderate,2019-03-23,12,2018-19
WV,6,Moderate,2019-03-23,12,2018-19
TN,3,Minimal,2019-03-23,12,2018-19
WY,7,Moderate,2019-03-23,12,2018-19
OK,10,High,2019-03-23,12,2018-19
IL,7,Moderate,2019-03-23,12,2018-19
AK,1,Minimal,2019-03-23,12,2018-19
NM,9,High,2019-03-23,12,2018-19
MT,4,Low,2019-03-23,12,2018-19
IN,8,High,2019-03-23,12,2018-19
OH,6,Moderate,2019-03-23,12,2018-19
DC,4,Low,2019-03-23,12,2018-19
PR,6,Moderate,2019-03-23,12,2018-19
MI,6,Moderate,2019-03-23,12,2018-19
PA,7,Moderate,2019-03-23,12,2018-19
MN,5,Low,2019-03-23,12,2018-19
WA,10,High,2019-03-23,12,2018-19
NC,6,Moderate,2019-03-23,12,2018-19
UT,8,High,2019-03-23,12,2018-19
MA,5,Low,2019-03-23,12,2018-19
CT,5,Low,2019-03-23,12,2018-19
AR,9,High,2019-03-23,12,2018-19
HI,2,Minimal,2019-03-23,12,2018-19
NH,2,Minimal,2019-03-30,13,2018-19
FL,1,Minimal,2019-03-30,13,2018-19
WA,5,Low,2019-03-30,13,2018-19
IN,5,Low,2019-03-30,13,2018-19
NE,2,Minimal,2019-03-30,13,2018-19
AZ,5,Low,2019-03-30,13,2018-19
NC,6,Moderate,2019-03-30,13,2018-19
LA,10,High,2019-03-30,13,2018-19
ID,5,Low,2019-03-30,13,2018-19
IL,5,Low,2019-03-30,13,2018-19
OH,5,Low,2019-03-30,13,2018-19
MA,5,Low,2019-03-30,13,2018-19
CA,5,Low,2019-03-30,13,2018-19
AR,6,Moderate,2019-03-30,13,2018-19
DE,1,Minimal,2019-03-30,13,2018-19
ND,1,Minimal,2019-03-30,13,2018-19
NM,6,Moderate,2019-03-30,13,2018-19
PR,6,Moderate,2019-03-30,13,2018-19
MD,5,Low,2019-03-30,13,2018-19
MT,3,Minimal,2019-03-30,13,2018-19
VA,10,High,2019-03-30,13,2018-19
TX,8,High,2019-03-30,13,2018-19
IA,5,Low,2019-03-30,13,2018-19
MS,4,Low,2019-03-30,13,2018-19
PA,6,Moderate,2019-03-30,13,2018-19
DC,4,Low,2019-03-30,13,2018-19
OR,7,Moderate,2019-03-30,13,2018-19
AL,6,Moderate,2019-03-30,13,2018-19
RI,10,High,2019-03-30,13,2018-19
VT,3,Minimal,2019-03-30,13,2018-19
WV,5,Low,2019-03-30,13,2018-19
KS,5,Low,2019-03-30,13,2018-19
CT,7,Moderate,2019-03-30,13,2018-19
NJ,5,Low,2019-03-30,13,2018-19
NV,4,Low,2019-03-30,13,2018-19
SC,10,High,2019-03-30,13,2018-19
NY,6,Moderate,2019-03-30,13,2018-19
MI,5,Low,2019-03-30,13,2018-19
AK,1,Minimal,2019-03-30,13,2018-19
SD,2,Minimal,2019-03-30,13,2018-19
CO,6,Moderate,2019-03-30,13,2018-19
MO,10,High,2019-03-30,13,2018-19
ME,5,Low,2019-03-30,13,2018-19
WI,7,Moderate,2019-03-30,13,2018-19
TN,1,Minimal,2019-03-30,13,2018-19
MN,3,Minimal,2019-03-30,13,2018-19
KY,8,High,2019-03-30,13,2018-19
WY,3,Minimal,2019-03-30,13,2018-19
UT,6,Moderate,2019-03-30,13,2018-19
GA,6,Moderate,2019-03-30,13,2018-19
OK,5,Low,2019-03-30,13,2018-19
HI,2,Minimal,2019-03-30,13,2018-19
ME,5,Low,2019-04-06,14,2018-19
CT,4,Low,2019-04-06,14,2018-19
MI,4,Low,2019-04-06,14,2018-19
AR,4,Low,2019-04-06,14,2018-19
MA,5,Low,2019-04-06,14,2018-19
VT,3,Minimal,2019-04-06,14,2018-19
MO,6,Moderate,2019-04-06,14,2018-19
PR,2,Minimal,2019-04-06,14,2018-19
FL,2,Minimal,2019-04-06,14,2018-19
IN,3,Minimal,2019-04-06,14,2018-19
MT,1,Minimal,2019-04-06,14,2018-19
VA,8,High,2019-04-06,14,2018-19
KY,5,Low,2019-04-06,14,2018-19
AK,1,Minimal,2019-04-06,14,2018-19
WA,3,Minimal,2019-04-06,14,2018-19
PA,5,Low,2019-04-06,14,2018-19
AZ,5,Low,2019-04-06,14,2018-19
UT,6,Moderate,2019-04-06,14,2018-19
NV,3,Minimal,2019-04-06,14,2018-19
HI,4,Low,2019-04-06,14,2018-19
NC,4,Low,2019-04-06,14,2018-19
MN,4,Low,2019-04-06,14,2018-19
IL,4,Low,2019-04-06,14,2018-19
OK,4,Low,2019-04-06,14,2018-19
CO,5,Low,2019-04-06,14,2018-19
ND,2,Minimal,2019-04-06,14,2018-19
WV,5,Low,2019-04-06,14,2018-19
TN,2,Minimal,2019-04-06,14,2018-19
NM,4,Low,2019-04-06,14,2018-19
DC,2,Minimal,2019-04-06,14,2018-19
WI,6,Moderate,2019-04-06,14,2018-19
RI,7,Moderate,2019-04-06,14,2018-19
GA,5,Low,2019-04-06,14,2018-19
LA,7,Moderate,2019-04-06,14,2018-19
OR,4,Low,2019-04-06,14,2018-19
NH,3,Minimal,2019-04-06,14,2018-19
ID,1,Minimal,2019-04-06,14,2018-19
NE,3,Minimal,2019-04-06,14,2018-19
AL,5,Low,2019-04-06,14,2018-19
OH,2,Minimal,2019-04-06,14,2018-19
CA,5,Low,2019-04-06,14,2018-19
WY,3,Minimal,2019-04-06,14,2018-19
SD,1,Minimal,2019-04-06,14,2018-19
MD,2,Minimal,2019-04-06,14,2018-19
SC,9,High,2019-04-06,14,2018-19
NJ,5,Low,2019-04-06,14,2018-19
TX,6,Moderate,2019-04-06,14,2018-19
DE,1,Minimal,2019-04-06,14,2018-19
NY,6,Moderate,2019-04-06,14,2018-19
KS,3,Minimal,2019-04-06,14,2018-19
IA,3,Minimal,2019-04-06,14,2018-19
MS,3,Minimal,2019-04-06,14,2018-19
TX,5,Low,2019-04-13,15,2018-19
CA,3,Minimal,2019-04-13,15,2018-19
KY,1,Minimal,2019-04-13,15,2018-19
IN,3,Minimal,2019-04-13,15,2018-19
LA,6,Moderate,2019-04-13,15,2018-19
DE,1,Minimal,2019-04-13,15,2018-19
ND,1,Minimal,2019-04-13,15,2018-19
WV,3,Minimal,2019-04-13,15,2018-19
VT,3,Minimal,2019-04-13,15,2018-19
MT,1,Minimal,2019-04-13,15,2018-19
CO,4,Low,2019-04-13,15,2018-19
AK,1,Minimal,2019-04-13,15,2018-19
ME,4,Low,2019-04-13,15,2018-19
KS,1,Minimal,2019-04-13,15,2018-19
OR,3,Minimal,2019-04-13,15,2018-19
WY,1,Minimal,2019-04-13,15,2018-19
MO,4,Low,2019-04-13,15,2018-19
OK,1,Minimal,2019-04-13,15,2018-19
IA,3,Minimal,2019-04-13,15,2018-19
PA,4,Low,2019-04-13,15,2018-19
OH,1,Minimal,2019-04-13,15,2018-19
MD,1,Minimal,2019-04-13,15,2018-19
CT,3,Minimal,2019-04-13,15,2018-19
UT,3,Minimal,2019-04-13,15,2018-19
NH,2,Minimal,2019-04-13,15,2018-19
NJ,4,Low,2019-04-13,15,2018-19
DC,2,Minimal,2019-04-13,15,2018-19
MA,4,Low,2019-04-13,15,2018-19
VA,5,Low,2019-04-13,15,2018-19
MN,3,Minimal,2019-04-13,15,2018-19
WI,5,Low,2019-04-13,15,2018-19
WA,1,Minimal,2019-04-13,15,2018-19
GA,4,Low,2019-04-13,15,2018-19
NV,2,Minimal,2019-04-13,15,2018-19
NC,3,Minimal,2019-04-13,15,2018-19
SC,5,Low,2019-04-13,15,2018-19
HI,4,Low,2019-04-13,15,2018-19
MI,2,Minimal,2019-04-13,15,2018-19
NY,4,Low,2019-04-13,15,2018-19
TN,1,Minimal,2019-04-13,15,2018-19
IL,3,Minimal,2019-04-13,15,2018-19
NM,4,Low,2019-04-13,15,2018-19
ID,1,Minimal,2019-04-13,15,2018-19
MS,2,Minimal,2019-04-13,15,2018-19
SD,1,Minimal,2019-04-13,15,2018-19
NE,1,Minimal,2019-04-13,15,2018-19
RI,8,High,2019-04-13,15,2018-19
AL,3,Minimal,2019-04-13,15,2018-19
PR,4,Low,2019-04-13,15,2018-19
AZ,4,Low,2019-04-13,15,2018-19
FL,2,Minimal,2019-04-13,15,2018-19
AR,2,Minimal,2019-04-13,15,2018-19
OH,1,Minimal,2019-04-20,16,2018-19
MS,2,Minimal,2019-04-20,16,2018-19
IA,1,Minimal,2019-04-20,16,2018-19
ME,3,Minimal,2019-04-20,16,2018-19
AR,1,Minimal,2019-04-20,16,2018-19
CT,2,Minimal,2019-04-20,16,2018-19
NE,1,Minimal,2019-04-20,16,2018-19
AL,2,Minimal,2019-04-20,16,2018-19
DE,1,Minimal,2019-04-20,16,2018-19
NM,3,Minimal,2019-04-20,16,2018-19
KY,1,Minimal,2019-04-20,16,2018-19
IL,2,Minimal,2019-04-20,16,2018-19
MT,1,Minimal,2019-04-20,16,2018-19
MD,1,Minimal,2019-04-20,16,2018-19
NY,3,Minimal,2019-04-20,16,2018-19
MI,2,Minimal,2019-04-20,16,2018-19
WY,1,Minimal,2019-04-20,16,2018-19
OR,2,Minimal,2019-04-20,16,2018-19
FL,1,Minimal,2019-04-20,16,2018-19
ID,1,Minimal,2019-04-20,16,2018-19
WV,1,Minimal,2019-04-20,16,2018-19
KS,1,Minimal,2019-04-20,16,2018-19
TN,1,Minimal,2019-04-20,16,2018-19
WA,1,Minimal,2019-04-20,16,2018-19
CA,3,Minimal,2019-04-20,16,2018-19
NC,2,Minimal,2019-04-20,16,2018-19
VA,4,Low,2019-04-20,16,2018-19
GA,3,Minimal,2019-04-20,16,2018-19
MA,4,Low,2019-04-20,16,2018-19
LA,5,Low,2019-04-20,16,2018-19
IN,3,Minimal,2019-04-20,16,2018-19
SD,1,Minimal,2019-04-20,16,2018-19
VT,1,Minimal,2019-04-20,16,2018-19
NJ,2,Minimal,2019-04-20,16,2018-19
MO,1,Minimal,2019-04-20,16,2018-19
DC,1,Minimal,2019-04-20,16,2018-19
PR,5,Low,2019-04-20,16,2018-19
NV,1,Minimal,2019-04-20,16,2018-19
AK,4,Low,2019-04-20,16,2018-19
AZ,4,Low,2019-04-20,16,2018-19
OK,1,Minimal,2019-04-20,16,2018-19
CO,4,Low,2019-04-20,16,2018-19
HI,1,Minimal,2019-04-20,16,2018-19
NH,1,Minimal,2019-04-20,16,2018-19
RI,5,Low,2019-04-20,16,2018-19
PA,3,Minimal,2019-04-20,16,2018-19
SC,4,Low,2019-04-20,16,2018-19
UT,4,Low,2019-04-20,16,2018-19
TX,3,Minimal,2019-04-20,16,2018-19
WI,4,Low,2019-04-20,16,2018-19
ND,1,Minimal,2019-04-20,16,2018-19
MN,2,Minimal,2019-04-20,16,2018-19
MO,1,Minimal,2019-04-27,17,2018-19
MI,1,Minimal,2019-04-27,17,2018-19
OR,2,Minimal,2019-04-27,17,2018-19
AL,3,Minimal,2019-04-27,17,2018-19
NV,1,Minimal,2019-04-27,17,2018-19
WI,3,Minimal,2019-04-27,17,2018-19
KY,1,Minimal,2019-04-27,17,2018-19
AZ,4,Low,2019-04-27,17,2018-19
KS,1,Minimal,2019-04-27,17,2018-19
ME,2,Minimal,2019-04-27,17,2018-19
ID,1,Minimal,2019-04-27,17,2018-19
NM,2,Minimal,2019-04-27,17,2018-19
AR,1,Minimal,2019-04-27,17,2018-19
SC,3,Minimal,2019-04-27,17,2018-19
UT,3,Minimal,2019-04-27,17,2018-19
OH,1,Minimal,2019-04-27,17,2018-19
CO,3,Minimal,2019-04-27,17,2018-19
WV,2,Minimal,2019-04-27,17,2018-19
LA,4,Low,2019-04-27,17,2018-19
NY,2,Minimal,2019-04-27,17,2018-19
GA,3,Minimal,2019-04-27,17,2018-19
CT,1,Minimal,2019-04-27,17,2018-19
SD,1,Minimal,2019-04-27,17,2018-19
WA,1,Minimal,2019-04-27,17,2018-19
MN,3,Minimal,2019-04-27,17,2018-19
WY,1,Minimal,2019-04-27,17,2018-19
HI,2,Minimal,2019-04-27,17,2018-19
AK,4,Low,2019-04-27,17,2018-19
NJ,2,Minimal,2019-04-27,17,2018-19
TN,1,Minimal,2019-04-27,17,2018-19
VT,1,Minimal,2019-04-27,17,2018-19
PR,4,Low,2019-04-27,17,2018-19
MS,1,Minimal,2019-04-27,17,2018-19
IL,1,Minimal,2019-04-27,17,2018-19
MT,1,Minimal,2019-04-27,17,2018-19
MD,1,Minimal,2019-04-27,17,2018-19
ND,1,Minimal,2019-04-27,17,2018-19
NC,2,Minimal,2019-04-27,17,2018-19
NH,1,Minimal,2019-04-27,17,2018-19
VA,3,Minimal,2019-04-27,17,2018-19
MA,2,Minimal,2019-04-27,17,2018-19
CA,2,Minimal,2019-04-27,17,2018-19
DC,1,Minimal,2019-04-27,17,2018-19
FL,1,Minimal,2019-04-27,17,2018-19
IN,1,Minimal,2019-04-27,17,2018-19
OK,1,Minimal,2019-04-27,17,2018-19
NE,1,Minimal,2019-04-27,17,2018-19
IA,1,Minimal,2019-04-27,17,2018-19
TX,2,Minimal,2019-04-27,17,2018-19
PA,2,Minimal,2019-04-27,17,2018-19
RI,2,Minimal,2019-04-27,17,2018-19
DE,1,Minimal,2019-04-27,17,2018-19
ME,2,Minimal,2019-05-04,18,2018-19
IA,1,Minimal,2019-05-04,18,2018-19
WI,3,Minimal,2019-05-04,18,2018-19
CT,1,Minimal,2019-05-04,18,2018-19
ND,1,Minimal,2019-05-04,18,2018-19
SC,2,Minimal,2019-05-04,18,2018-19
NJ,1,Minimal,2019-05-04,18,2018-19
OH,1,Minimal,2019-05-04,18,2018-19
MN,2,Minimal,2019-05-04,18,2018-19
KY,1,Minimal,2019-05-04,18,2018-19
UT,3,Minimal,2019-05-04,18,2018-19
TX,1,Minimal,2019-05-04,18,2018-19
AZ,4,Low,2019-05-04,18,2018-19
VA,2,Minimal,2019-05-04,18,2018-19
NV,1,Minimal,2019-05-04,18,2018-19
NE,1,Minimal,2019-05-04,18,2018-19
PR,2,Minimal,2019-05-04,18,2018-19
SD,1,Minimal,2019-05-04,18,2018-19
IN,1,Minimal,2019-05-04,18,2018-19
MA,2,Minimal,2019-05-04,18,2018-19
VT,1,Minimal,2019-05-04,18,2018-19
AK,4,Low,2019-05-04,18,2018-19
NH,1,Minimal,2019-05-04,18,2018-19
MO,1,Minimal,2019-05-04,18,2018-19
GA,2,Minimal,2019-05-04,18,2018-19
CA,1,Minimal,2019-05-04,18,2018-19
LA,3,Minimal,2019-05-04,18,2018-19
NY,1,Minimal,2019-05-04,18,2018-19
CO,4,Low,2019-05-04,18,2018-19
DC,1,Minimal,2019-05-04,18,2018-19
HI,1,Minimal,2019-05-04,18,2018-19
OK,1,Minimal,2019-05-04,18,2018-19
DE,1,Minimal,2019-05-04,18,2018-19
IL,1,Minimal,2019-05-04,18,2018-19
MD,1,Minimal,2019-05-04,18,2018-19
MI,1,Minimal,2019-05-04,18,2018-19
PA,1,Minimal,2019-05-04,18,2018-19
